track_id,track_name,album_name,artist_name,release_date,popularity,artist_norm,title_norm,lyrics,tag,year,views,id
49gRYU6hBWgSH2JVixGkJq,Into You,Dangerous Woman,Ariana Grande,2016-05-20,68,ariana grande,into you,"[Verse 1]
I'm so into you, I can barely breathe
And all I wanna do is to fall in deep
But close ain't close enough 'til we cross the line, hey yeah
So name a game to play and I'll roll the dice, hey

[Pre-Chorus]
Oh baby, look what you started
The temperature's rising in here
Is this gonna happen?
Been waiting and waiting for you to make a move
Before I make a move

[Chorus]
So, baby, come light me up, and, baby, I'll let you on it
A little bit dangerous, but, baby, that's how I want it
A little less conversation and a little more touch my body
'Cause I'm so into you, into you, into you
Got everyone watchin' us, so, baby, let's keep this secret
A little bit scandalous, but, baby, don't let them see it
A little less conversation and a little more touch my body
'Cause I'm so into you, into you, into you (Ooh, yeah)
[Verse 2]
This could take some time, hey
Made too many mistakes
Better get this right, right, baby

[Pre-Chorus]
Oh, baby, look what you started
The temperature's rising in here
Is this gonna happen?
Been waiting and waiting for you to make a move
Before I make a move

[Chorus]
So, baby, come light me up, and, baby, I'll let you on it
A little bit dangerous, but, baby, that's how I want it
A little less conversation and a little more touch my body
'Cause I'm so into you, into you, into you
Got everyone watchin' us, so, baby, let's keep this secret
A little bit scandalous, but, baby, don't let them see it
A little less conversation and a, little more touch my body
'Cause I'm so into you, into you, into you, oh yeah
('Cause I'm so into you)

[Bridge]
Tell me what you came here for
'Cause I can't, I can't wait no more
I'm on the edge with no control
And I need, I need you to know
You to know, oh, woah, yeah
[Chorus]
So, baby, come light me up (Light me up), and, baby, I'll let you on it
A little bit dangerous (Dangerous), but, baby, that's how I want it (How I want it)
A little less conversation and a little more touch my body
'Cause I'm so into you, into you, into you
Got everyone watchin' us (Watchin' us), so, baby, let's keep this secret
A little bit scandalous (Scandalous), but, baby, don't let them see it (Yeah)
A little less conversation  and a little more touch my body
'Cause I'm so into you, into you, into you

[Outro]
So come light me up
So come light me up, my baby
Little dangerous
A little dangerous, my boy (How I want it)
A little less conversation and a little more touch my body
'Cause I'm so into you, into you, into you
(I'm so into you)",pop,2016.0,938784.0,2465219.0
4HeCFqiB1rBqGqvE10rF1a,Side To Side,Dangerous Woman,Ariana Grande,2016-05-20,67,ariana grande,side to side,"[Intro: Ariana Grande & Nicki Minaj]
I've been here all night (Ariana)
I've been here all day (Nicki Minaj)
And boy,  got me walkin' side to side (Let them hoes know)

[Verse 1: Ariana Grande]
I'm talkin' to ya
See you standing over there with your body
Feeling like I wanna rock with your body
And we don't gotta think 'bout nothin' ('Bout nothin')
I'm comin' at ya
'Cause I know you got a bad reputation
Doesn't matter, 'cause you give me temptation
And we don't gotta think 'bout nothin' ('Bout nothin')

[Pre-Chorus: Ariana Grande]
These friends keep talkin' way too much
Say I should give you up
Can't hear them, no, 'cause I...

[Chorus: Ariana Grande]
I've been here all night
I've been here all day
And boy,  got me walkin' side to side
I've been here all night
I've been here all day
And boy, got me walkin' side to side (Side to side)
[Verse 2: Ariana Grande]
Been tryna hide it
Baby, what's it gonna hurt if they don't know?
Makin' everybody think that we solo
Just as long as you know you got me (You got me)
And boy, I got ya
'Cause tonight I'm making deals with the devil
And I know it's gonna get me in trouble
Just as long as you know you got me

[Pre-Chorus: Ariana Grande]
These friends keep talkin' way too much
Say I should give you up
Can't hear them, no, 'cause I…

[Chorus: Ariana Grande]
I've been here all night
I've been here all day
And boy,  got me walkin' side to side (Side to side)
I've been here all night (Been here all night, baby)
I've been here all day (Been here all day, baby)
And boy,  got me walkin' side to side (Side to side)

[Refrain: Nicki Minaj]
Uh, yo
This the new style with the fresh type of flow
Wrist icicle, ride dick bicycle
Come through yo, get you this type of blow
If you want a ménage, I got a tricycle
[Verse 3: Nicki Minaj]
All these bitches' flows is my mini-me
Body smoking, so they call me Young Nicki Chimney
Rappers in they feelings 'cause they feelin' me (Murder)
Uh, I-I give zero fucks and I got zero chill in me
Kissing me, copped the blue box that say Tiffany
Curry with the shot, just tell 'em to call me Stephanie
Gun pop, then I make my gum pop
I'm the queen of rap, young Ariana run pop, uh

[Pre-Chorus: Ariana Grande]
These friends keep talkin' way too much (Way too much)
Say I should give him up (Give him up)
Can't hear them, no, 'cause I...

[Chorus: Ariana Grande]
I've been here all night (Been here all night, baby)
I've been here all day (Been here all night, baby)
And boy (Boy),  got me walkin' side to side (Side to side)
I've been here all night (Been here all night, baby)
I've been here all day (Been here all day, baby) (Ooh, baby)
And boy (No), got me walkin' side to side (Side to side)
(Yeah-eh, yeah, yeah, yeah)

[Refrain: Nicki Minaj and Ariana Grande]
Uh, yo
This the new style with the fresh type of flow (Nah, nah, baby)
Wrist icicle, ride dick bicycle
Come through yo, get you this type of blow
If you want a ménage, I got a tricycle (No, eh, hey, eh, eh)",pop,2016.0,2907737.0,2457495.0
6VpLNElCyXW15cBixlnIu8,Let Me Love You,Dangerous Woman,Ariana Grande,2016-05-20,60,ariana grande,let me love you,"[Verse 1: Ariana Grande]
I just broke up with my ex
Now I'm out here single, I don't really know what's next
But I ain't even trippin', I'ma chill and sit back
And I know they will be coming from the right
And the left, left, left
I just broke up with my ex and
You're the one I'm feeling as I'm laying on your chest
Good conversation got me holding my breath
And I don't normally say this but goddamn, you the best, best, best

[Pre-Chorus: Ariana Grande]
And if it feels right, promise I don't mind
And if it feels right, promise I'll stay here all night

[Chorus: Ariana Grande]
Just let me lo-o-o-o-o-o-o-love you, you
Just let me lo-o-o-o-o-o-o-love you, you
Just let me lo-o-o-o-o-o-o-love you, you
Just let me lo-o-o-o-o-o-o-love you, you
[Verse 2: Ariana Grande]
As I'm laying on your chest
I'll be out here thinkin' 'bout it, boy, it's just a guess
But something just keeps telling me I'm better than the rest
And I ain't tryna rush you, but goddamn, I'm a mess, mess, mess

[Pre-Chorus: Ariana Grande]
And if it feels right, promise I don't mind
And if it feels right, promise I'll stay here all night

[Chorus: Ariana Grande]
Just let me lo-o-o-o-o-o-o-love you, you
Just let me lo-o-o-o-o-o-o-love you, you
Just let me lo-o-o-o-o-o-o-love you, you
Just let me lo-o-o-o-o-o-o-love you, you

[Verse 3: Lil Wayne]
I say, ""Girl, you need a hot boy""
She say, ""You need to stop **** with them thots, boy""
I say ""You need a real ****,"" she say, ""Yes, Lord""
And what you need your ex for? I'm triple X, Lord
Okay, Ariana my lil mama, goodbye to the good girl
My ex tripping, it's no Biggie, I 2Pac shook her
I'm laid up with my new thing
She lay her head on my new chain
Then the mood change, then my name change
From Lil Wayne to ""Ooh, Wayne,"" oh Lord
She grinding on this Grande, oh Lord
I'm drowning, I'm gonna need that Coast Guard
And when it comes to that ****, I give her amnesia
She just looking for love, she says she single and I'm her feature
Oh, my God
[Chorus: Ariana Grande & Lil Wayne]
(You're no good, boy, just let me love you, baby)
Just let me lo-o-o-o-o-o-o-love you, you
Tunechi, Mula baby
Just let me lo-o-o-o-o-o-o-love you, you
(Boy, just let me love you, yeah, yeah, ah)
Just let me lo-o-o-o-o-o-o-love you, you
She just looking for love (I'm looking for love)
Just let me lo-o-o-o-o-o-o-love you, you
She just looking for love, yeah (Yeah, I'm looking for love, baby)
Just let me lo-o-o-o-o-o-o-love you, you
She just looking for love, yeah (I'm looking for love, baby)
Just let me lo-o-o-o-o-o-o-love you, you
She just looking for love, yeah (Hey, yeah, yeah, yeah)
She's just looking for love (Mmm, yeah)

[Outro: Lil Wayne & Ariana Grande]
I'ma give her that love, yeah
He gon' gimme that love
She's just looking for love, oh
Boy, I'm looking for love, baby
I'ma give her that love
I'ma give her that
I'ma give her that",pop,2016.0,1090086.0,2437285.0
6tcLyhPrmBEPaQ1Yz4MdGy,Greedy,Dangerous Woman,Ariana Grande,2016-05-20,59,ariana grande,greedy,"[Intro]
Greedy, ooh
You know that I'm greedy for love

[Verse 1]
Boy, you give me feelings never felt before (Ah, ah)
I'm making it obvious by knocking at your door
I know that I'm coming tonight (Ah)
You know I'm coming tonight (Ah, ah)
Don't want to deny it anymore (Ah)

[Pre-Chorus]
Been in this state of mind
Been in this state of mind (Ah)
Been in this state of mind all night

[Chorus]
Baby, you got lucky, 'cause you're rocking with the best
And I'm greedy
'Cause I'm so greedy
'Cause I'm so
I ain't talking money, I'm just physically obsessed
And I'm greedy
'Cause I'm so greedy
'Cause I'm so greedy, ooh
You know that I'm greedy for love
You know that I'm greedy for love
'Cause I'm so greedy, ooh
You know that I'm greedy for love
You know that I'm greedy for love
'Cause I'm so (Ah)
[Verse 2]
I don't need a phone call
Got nothing to say (Ah Ah)
I'ma tell you when it's over (ah)
Got no games to play
You know that I'm coming tonight
I know I'm coming tonight (Ah, ah)
I just need to get this out the way, oh baby (Ah)

[Pre-Chorus]
Been in this state of mind
Been in this state of mind (Ah)
Been in this state of mind all night

[Chorus]
Baby, you got lucky, 'cause you're rocking with the best
And I'm greedy
'Cause I'm so greedy
'Cause I'm so
I ain't talking money, I'm just physically obsessed
And I'm greedy
'Cause I'm so greedy
'Cause I'm so (So) greedy, ooh
You know that I'm greedy for love
You know that I'm greedy for love
'Cause I'm so greedy, ooh (Ooh, baby)
You know that I'm greedy for love
You know that I'm greedy for love
'Cause I'm so
[Bridge]
Greedy, I'm greedy, I'm greedy, I'm greedy
I'm greedy, I'm greedy, I'm greedy, I'm greedy for love
(Ha-ooh, ha-ooh-ooh, ha-ooh)
Greedy, I'm greedy, I'm greedy, I'm greedy
I'm greedy, I'm greedy, I'm greedy, I'm greedy for love
(Ha-ooh, ha-ooh-ooh, ha-ooh)

[Chorus]
Baby, you got lucky, 'cause you're rocking with the best
And I'm greedy
'Cause I'm so greedy (Oh no, baby)
'Cause I'm so
I ain't talking money, I'm just physically obsessed
And I'm greedy
'Cause I'm so greedy (So)
'Cause I'm so greedy, ooh
You know that I'm greedy for love
You know that I'm greedy for love
'Cause I'm so greedy, ooh (Ooh)
You know that I'm greedy for love (Hey)
You know that I'm greedy for love
(You know I'm)
'Cause I'm so greedy, ooh
You know that I'm greedy for love
(Oh, don't you know I'm greedy?)
You know that I'm greedy for love
(Oh, don't you know I'm)
'Cause I'm so greedy, ooh
You know that I'm greedy for love (Woo)
You know that I'm greedy for love
'Cause I'm so",pop,2016.0,272529.0,2457502.0
4Xg2NUXyF7cgvwSOs6PiSa,Leave Me Lonely,Dangerous Woman,Ariana Grande,2016-05-20,57,ariana grande,leave me lonely,,,,,
53SfB4huCgiRGmwzJdEo1u,Everyday,Dangerous Woman,Ariana Grande,2016-05-20,63,ariana grande,everyday,"[Verse 1: Ariana Grande]
Anytime I'm alone, I can't help thinking about you
All I want, all I need, all I see is just me and you

[Pre-Chorus: Ariana Grande]
He giving me that good shit
That make me not quit, that good shit
He giving me that good shit
That make me not quit, that good shit

[Chorus: Ariana Grande & Future]
Oh, he give it to me
Every day, every day, every day, every
He give it to me
Every day, every day, every day, every
Oh, he give it to me
Every day, every day, every day, every
He give it to me
Every day, every day, every day, every

[Verse 2: Ariana Grande]
Anytime, anywhere, baby boy, I can misbehave
Breathe me in, breathe me out, feel me, I'm
Running through your veins
[Pre-Chorus: Ariana Grande]
He giving me that good shit
That make me not quit, that good shit
He giving me that good shit
That make me not quit, that good shit

[Chorus: Ariana Grande & Future]
Oh, he give it to me
Every day, every day, every day, every
He give it to me
Every day, every day, every day, every
Oh, he give it to me
Every day, every day, every day, every
He give it to me
Every day, every day, every day, every

[Refrain: Ariana Grande & Future]
You make me go....
La, la, la, la, la, la, la, la, la, la, la, ah
La, la, la, la, la, la, la, la
Every day, every
La, la, la, la, la, la, la, la, la, la, la, ah
La, la, la, la, la, la, la, la
Every day, every

[Verse 3: Future & Ariana Grande]
I put that work on you every day
When the night fall 'til the sun come up (Yeah)
You done fell in love with a bad guy (Guy)
I don't compromise my passion (Passion)
You know what you do for me, I'm doing the same for you
I don't be trippin' or makin' mistakes
I made too many in my past (that's right; Oh, baby)
I fight for the things you believe in
I got your body and put it in drive, baby
Like I got keys in (Oh, yeah)
We 'bout to take us a vacation
I'm 'bout to put all this vintage lovin' on you
Baby, like it was the late 80s
When you ride on me, baby, rotate it
[Pre-Chorus: Ariana Grande & Future]
He giving me that good shit (Yeah)
That make me not quit, that good shit (Let me turn it up)

[Chorus: Ariana Grande & Future]
Oh, he give it to me
Every day, every day, every day, every
He give it to me
Every day, every day, every day, every
Oh, he give it to me (Ooh-ooh-ooh-ooh)
Every day, every day, every day, every
He give it to me (Ooh, baby)
Every day, every day, every day, every

[Refrain: Ariana Grande, Future, both]
You make me go....
La, la, la, la, la, la, la, la, la, la, la, ah
La, la, la, la, la, la, la, la
Every day, every
La, la, la, la, la, la, la, la, la, la, la, ah
La, la, la, la, la, la, la, la
Every day, every

[Outro: Ariana Grande & (Future)]
Give it to me, to me
(She got me on it...)
Oh, he give it to me every day
(She got me on it...)",pop,2016.0,532343.0,2457497.0
7IqSduDsieo2epoqA97NxC,Sometimes,Dangerous Woman,Ariana Grande,2016-05-20,58,ariana grande,sometimes,"[Intro]
La, la, la, la, la, la, la
La, la, la, la, la, la, la
La, la, la, la, la, la, la
La, la, la, la, la, la, la

[Verse 1]
I've never been so caught up
Still so into us
I never thought I'd be here
Should've turned to dust
Ooh, let's be honest, baby
This is so unusual
Ooh, I'm not tempted, baby
Even if they're beautiful

[Pre-Chorus 1]
I used to be cautious
A little too reckless
Now all my emotions
Are all 'cause of you
[Chorus]
I ain't even think of leaving sometimes
I ain't even think of letting go
I ain't ever thought of going nowhere
I don't even see it down the road
'Cause we're collectin' moments
Tattoos on my mind
I ain't even think of leaving sometimes
I ain't even think of letting go
Not even sometimes

[Post-Chorus]
La, la, la, la, la, la, la
La, la, la, la, la, la, la
La, la, la, la, la, la, la
La, la, la, la, la, la, la

[Verse 2]
Ooh, let's be honest, baby
This is so unusual
Ooh, I'm not tempted, baby
Even if they're beautiful

[Pre-Chorus 2]
It used to be easy
For someone to steal me
Now all my emotions
Are all 'cause of you, boy
[Chorus]
I ain't even think of leaving sometimes
I ain't even think of letting go
I ain't ever thought of going nowhere
I don't even see it down the road
'Cause we're collectin' moments
Tattoos on my mind
I ain't even think of leaving sometimes
I ain't even think of letting go
Not even sometimes, babe

[Bridge]
I don't know, I don't know, I don't know
Why it never worked, but it's going to now
You don't know, you don't know, you don't know
What it does to me when I feel you around
Is it love? Is it lust? Is it fear?
But it's hard to breathe when you're touching me there
Hard to breathe when you're kissing me there
Hard to breathe when you're not here

[Chorus]
I ain't even think of leaving sometimes
I ain't even think of letting go
I ain't ever thought of going nowhere
I don't even see it down the road
'Cause we're collectin' moments
Tattoos on my mind
I ain't even think of leaving sometimes
I ain't even think of letting go (Oh, yeah, baby)
Not even sometimes
La, la, la, la, la, la, la (Ooh)
La, la, la, la, la, la, la
Not even sometimes
La, la, la, la, la, la, la (Oh, yeah)
La, la, la, la, la, la, la
'Cause we're collectin' moments
Tattoos on my mind (Baby)
I ain't even think of leaving sometimes
I ain't even think of letting go (No, boy)
Not even sometimes
[Outro]
La, la, la, la, la, la, la
Not even sometimes
Not even sometimes
La, la, la, la, la, la, la
La, la, la, la, la, la, la",pop,2016.0,261089.0,2457503.0
7xagQoIf776ukUlgH4TyyB,I Don't Care,Dangerous Woman,Ariana Grande,2016-05-20,53,ariana grande,i don't care,,,,,
76RIfPBraSmXWC9LryUztF,Bad Decisions,Dangerous Woman,Ariana Grande,2016-05-20,56,ariana grande,bad decisions,"[Intro]
No, yeah, hey

[Verse 1]
Boy, you know that you drive me crazy
But it's one of the things I like
'Cause I know when you need it, baby
That I got that, ooh-ooh
Let 'em keep, let 'em keep on talkin'
But it don't matter what they say
'Cause you know when you hear me knockin'
Gonna get that, ooh-ooh

[Pre-Chorus]
I've been doing stupid things
Wilder than I've ever been
You've become my favorite sin
So let 'em keep, let 'em keep on talking
That's right

[Chorus]
We got that hood love
We got that good love
We got that hot love
We got that ""I don't give a what"" love
We got that one life
Gimme that all night
We got that Bonnie and Clyde love
They say it's wrong, but that's the way you turn me on
We got that hood love
We got that good love
Make me make bad
Boy, you make me make bad decisions
Bad, boy, you make me make bad decisions
[Verse 2]
No, they ain't gonna understand it
Understand what I see in you
They don't know when you touch my body
That I see the truth
Let 'em keep, let 'em keep on talking
'Cause I know that I got someone
Anytime that I need some danger
Gonna get that, ooh-ooh

[Pre-Chorus]
I've been doing stupid things
Wilder than I've ever been
You've become my favorite sin
So let 'em keep, let 'em keep on talking
That's right

[Chorus]
We got that hood love
We got that good love
We got that hot love
We got that ""I don't give a what"" love
We got that one life
Gimme that all night
We got that Bonnie and Clyde love
They say it's wrong (They say it's wrong)
But that's the way you turn me on
We got that hood love
We got that good love
Make me make bad
Boy, you make me make bad decisions (Boy, you make me)
Bad, boy, you make me make bad decisions (Boy, babe)
[Bridge]
Nah, yeah
Don't you know I ain't fuckin' with them good boys?
Know you love me like ain't nobody could, boy
If you want it, boy, you got it
Ain't you ever seen a princess be a bad bitch?

[Chorus]
We got that hood love
We got that good love
We got that hot love
We got that ""I don't give a what"" love
We got that one life
Gimme that all night
We got that Bonnie and Clyde love
They say it's wrong (They say it's wrong)
But that's the way you turn me on (You turn me on)
We got that hood love
We got that good love
Make me make bad
Boy, you make me make bad decisions
Bad, boy, you make me make bad decisions
Bad, boy, you make me make bad decisions
Bad, boy, you make me make bad decisions",pop,2016.0,195111.0,2457505.0
7rlKlsYacU3PFLGD7ca1HL,Touch It,Dangerous Woman,Ariana Grande,2016-05-20,63,ariana grande,touch it,"[Verse 1]
How do I make the phone ring?
Why do I even care?
How are you all around me, when you're not really there? (Hmm)
When you're not really there? (Hey, yeah, mm)
How do I feel you on me, when you're not on my skin?
Why do you say you want me, then tell me you're not coming in?
Ah, yeah, baby, just come on in (Hmm, yeah)

[Chorus]
'Cause every time I'm with you, I go into a zone
And I remember all the places you wanna go
Take me all the way (Ooh)
Ain't nobody gonna touch it, touch it, touch it
'Cause every time I see you, I don't wanna behave
I'm tired of being patient, so let's pick up the pace
Take me all the way (Ooh)
Ain't nobody gonna touch it, touch it, touch it

[Verse 2]
How do you know I'm breathing, when I'm holding my breath?
Why don't we face the danger, just for the night and forget? (Oh-oh)
Baby, let's just forget (No-oh)
Remind me why we're taking a break
It's obviously insane
'Cause we both know what we want
So why don't we fall in love?
Baby, let's fall in love, oh-oh
[Chorus]
'Cause every time I'm with you, I go into a zone
And I remember all the places you wanna go
Take me all the way (Ooh)
Ain't nobody gonna touch it, touch it, touch it
'Cause every time I see you, I don't wanna behave
I'm tired of being patient, so let's pick up the pace
Take me all the way (Ooh)
Ain't nobody gonna touch it, touch it, touch it

[Refrain]
Oh, ain't nobody gonna, touch it, touch it, touch it
Baby, ain't nobody gonna, touch it, touch it, touch it (Eh, no-bo-dy, bae)
Baby, ain't nobody gonna, touch it, touch it, touch it (Oh)
Ain't nobody gonna touch it (Oh, no, eh-ey)

[Bridge]
Remind me why we're taking a break
It's obviously insane
'Cause we both know what we want
So why don't we fall in love?
Baby, let's be in love

[Chorus]
'Cause every time I'm with you (Every time I'm with you, ah)
I go into a zone
And I remember all the places you wanna go (All the places you wanna go)
Take me all the way (The way) (Ooh)
No, ain't nobody gonna touch it, touch it, touch it
(No, ain't nobody gonna) (Ain't nobody gonna)
'Cause every time I see you, I don't wanna behave (See you, I don't wanna, behave)
I'm tired of being patient, so let's pick up the pace
(Patient, so let's pick up the pace)
Take me all the way (The way, ooh) (Ooh)
Ain't nobody gonna touch it, touch it, touch it (Ahh-ahh, ooh)
[Outro]
(Ooh-ooh-ooh-ooh)
Baby, ain't nobody gonna (Baby)
Baby, ain't nobody gonna (Ahh-ahh-ahh) (Woah, oh)
Baby, ain't nobody gonna (Ooh-ooh) (Eh-ey)",pop,2016.0,281996.0,2457506.0
1ywoy5kdf2LsG2019ClGjm,Knew Better / Forever Boy,Dangerous Woman,Ariana Grande,2016-05-20,57,ariana grande,knew better / forever boy,"Part I: Knew Better

[Verse 1]
Say you could turn me on
Boy, but that's about it
You can say what you wanna
But I wouldn't believe it
You could write all them songs
That's the game that you play
Tryna right all them wrongs
But you can't make me stay

[Pre-Chorus]
'Cause I see right through you, boy
And I ain't feeling you no more
(I ain't feelin' you no more, I ain't feelin' you no more)

[Chorus]
If you knew better
Boy, you would do better
Can't nobody love you like I do
Baby, I could do better
Boy, if you knew better
You would do better
Baby, if you love me like I love you
Maybe we could be together
'Cause ain't nobody like me (Ain't nobody like me)
Ain't nobody like me (Ain't nobody like me)
Ain't nobody like me
Ain't nobody like me, ayy
Ain't nobody like me
Ain't nobody like me
Ain't nobody like me
Ain't nobody like me, baby
Part II: Forever Boy

[Verse 1]
Mmm, ah
Never been with a boy more than six months
I couldn't do it, got too used to it, ah
Ain't nobody ever kept my attention
They couldn't do it, yeah boy, they blew it

[Pre-Chorus]
But you showed me what it means to be happy ever after
In love forever
And you gave me the key to all your love and all your pleasure
Boy, you're my treasure, ah

[Chorus]
Oh-whoa, be forever mine, you and I
Oh-whoa, be forever mine, boy, all the time
You're my forever boy
You're my forever boy
You're my forever boy
You're my forever boy

[Verse 2]
Been friends for a minute
So you know just what I like
You know my mind, nah
Even seen boys come and go
So you know what makes me cry
See, you're the one that treat me right
[Pre-Chorus]
But you showed me what it means to be happy ever after
In love forever
And you gave me the key to all your love and all your pleasure
Boy, you're my treasure, ah

[Chorus]
Oh-whoa, be forever mine, you and I
Oh-whoa, be forever mine, boy, all the time
Oh-whoa, mine, time
Oh-whoa, mine, time
You're my forever boy
You're my forever boy
You're my forever boy
You're my forever boy",pop,2016.0,202494.0,2457500.0
28tmK8wkE9y1UHdBKLd0nA,Thinking Bout You,Dangerous Woman,Ariana Grande,2016-05-20,59,ariana grande,thinking bout you,"[Intro]
Oh, yeah, yeah
Ah, ah

[Verse 1]
I've been thinkin' bout you
Yeah, I've been missing you
Where the hell are you
Oh, when I need you?
I could still hear your voice
I ain't got no choice
'Cause I'm here all alone
I know I can't wait 'til you get home

[Pre-Chorus]
Oh, I don't have you here with me
But at least I have the memory
I try to make it through the night
But I can't control my mind

[Chorus]
I'm just thinkin' 'bout you
I'm thinkin' 'bout you, I'm thinkin' 'bout you
I'm just thinkin' 'bout you
I'm thinkin' 'bout you, I'm thinkin' 'bout you
[Verse 2]
Got these thoughts in my head
Ain't no way to forget
Got me losing my breath
Nobody got me the way that you did
Had my eyes rolling back
Had me arching my back
Now you love me so good
I wish you would hurry up and come back

[Pre-Chorus]
Oh, I don't have you here with me
But at least I have the memory
I try to make it through the night
But I can't control my mind

[Chorus]
I'm just thinkin' 'bout you
I'm thinkin' 'bout you, I'm thinkin' 'bout you (About you, baby)
I'm just thinkin' 'bout you ('Bout you, ah)
I'm thinkin' 'bout you, I'm thinkin' 'bout you (I'm thinkin' 'bout you)
I'm just thinkin' 'bout you
I'm thinkin' 'bout you, I'm thinkin' 'bout you (Say you don't, baby, 'bout you)

[Bridge]
Baby, I don't want no one, no one else
So hurry, 'cause I need some, need some, need some help
And I've been waiting patient, patiently
'Cause I don't have you here with, here with, here with me
But at least I have the memory
[Chorus]
I'm just thinkin' 'bout you ('Bout you)
I'm thinkin' 'bout you, I'm thinkin' 'bout you (I do)
I'm just thinkin' 'bout you
I'm thinkin' 'bout you, I'm thinkin' 'bout you (Thinkin' 'bout you, ooh; Oh, yeah)
I'm just thinkin' 'bout you ('Bout you, 'bout you, yeah)
I'm thinkin' 'bout you, I'm thinkin' 'bout you",pop,2016.0,263434.0,2457507.0
3K1y89UHuAEZbpiSPbtAae,Step On Up,Dangerous Woman,Ariana Grande,2016-05-20,60,ariana grande,step on up,"[Chorus]
Hey, hey, oh
Oh, step on up to this
Step, step on up to this
Step on up to this crazy love

[Verse 1]
Hey, I'm classy
But I don't mind if you get at me
It's okay to get nasty, just the way that you like
You say I'm sexy
So bad, they should arrest me
You can't forget me
Gave you the time of your life

[Pre-Chorus]
What you need, babe, is a number one
Can't you see, babe?
I have what you've been waiting for
What you need, babe, is a work of art
What you need, babe
Come get it, I got it
[Chorus]
Oh, step on up to this
Step, step on up to this
Step on up to this crazy love
Oh, step on up to this
Step, step on up to this
Step on up to this crazy love

[Verse 2]
Hey, I'm waiting
Standing here with my ladies
No shame in chasing if we got what you like
Don't stop, keep moving
'Cause I love what you're doing
Let's rock to this music
Have the time of your life

[Pre-Chorus]
What you need, babe, is a number one
Can't you see, babe?
I have what you've been waiting for
What you need, babe, is a work of art
What you need, babe
Come get it, I got it

[Chorus]
Oh, step on up to this (Hey-ey)
Step, step on up to this
Step on up to this crazy love
Oh, step on up to this
Step, step on up to this
Step on up to this crazy love
[Bridge]
Don't be ashamed, any time, any place
Let him know that you got it like that (Uh-uh)
When you love him that good, and you treat him like you should
Gonna keep him coming right back (That's right)
Don't be ashamed, any time, any place (Don't be ashamed, boy)
Let him know that you got it like that
When you love him that good, and you treat him like you should
Gonna keep him coming right back (Oh, ooh, no-no, yeah)

[Pre-Chorus]
What you need, babe, is a number one
Can't you see, babe?
I have what you've been waiting for
What you need, babe, is a work of art (What you need)
What you need, babe
Come, get it, I got it

[Chorus]
Step on up to this (Step, step on up to this)
Step, step on up to this
Step on up to this crazy love (Boy)
Step on up to this
Step, step on up to this
Step on up to this crazy love
[Outro]
Don't be ashamed, any time, any place
Let him know that you got it like that",pop,2016.0,99763.0,2458708.0
0kngSEayfCOjR8w83R7vAT,Jason's Song (Gave It Away),Dangerous Woman,Ariana Grande,2016-05-20,53,ariana grande,jason's song,,,,,
0Ryd8975WihbObpp5cPW1t,boyfriend (with Social House),boyfriend,Ariana Grande,2019-08-02,79,ariana grande,boyfriend,,,,,
5Tfrr45yeatPJJts3NkOBS,supernatural,supernatural,Ariana Grande,2025-09-04,57,ariana grande,supernatural,,,,,
6GVSrGzoVDTHqb5n8hAIHU,supernatural - remix,supernatural,Ariana Grande,2025-09-04,50,ariana grande,supernatural,,,,,
7LJAKnc0kpHkU0smvsEe6c,supernatural - live version,supernatural,Ariana Grande,2025-09-04,47,ariana grande,supernatural,,,,,
1DT3ExEsk6HYEJxlYNR7d1,supernatural - a cappella,supernatural,Ariana Grande,2025-09-04,43,ariana grande,supernatural,,,,,
0jCGZHjQgg1DGIomcvToD0,supernatural - instrumental,supernatural,Ariana Grande,2025-09-04,41,ariana grande,supernatural,,,,,
0dj5O3Nc6ONKWNd8mErvND,Rain On Me - Purple Disco Machine Remix - Edit,Rain On Me (Purple Disco Machine Remix),Ariana Grande,2020-07-17,51,ariana grande,rain on me,,,,,
0b0WJSdPsu531iLWZ0FDqR,Rain On Me - Purple Disco Machine Remix,Rain On Me (Purple Disco Machine Remix),Ariana Grande,2020-07-17,34,ariana grande,rain on me,,,,,
71NBvIYtWygMmp7XgQXbvz,Met Him Last Night,Met Him Last Night,Ariana Grande,2021-04-01,41,ariana grande,met him last night,,,,,
24ySl2hOPGCDcxBxFIqWBu,Rain On Me (with Ariana Grande),Rain On Me (with Ariana Grande),Ariana Grande,2020-05-22,68,ariana grande,rain on me,,,,,
37BZB0z9T8Xu7U3e65qxFy,Save Your Tears (with Ariana Grande) (Remix),Save Your Tears (Remix),Ariana Grande,2021-04-23,78,ariana grande,save your tears,,,,,
3jjBPF4NDMCU51psU8JPpR,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",34+35 (Remix),Ariana Grande,2021-01-15,56,ariana grande,34+35 remix,,,,,
5ahXNwWh68Oohss2j2jDnl,"Santa, Can’t You Hear Me - Live","Santa, Can’t You Hear Me (Live)",Ariana Grande,2022-12-14,54,ariana grande,"santa, can’t you hear me",,,,,
5XDcWDGnFLs3P3F0XfIpgN,"Santa, Can’t You Hear Me","Santa, Can’t You Hear Me (Live)",Ariana Grande,2022-12-14,35,ariana grande,"santa, can’t you hear me",,,,,
